CÓDIGO;NOMBRE DEL ALIMENTO;"Energía
<ENERC>";"Energía
<ENERC>";"Agua
<WATER>";"Proteínas
<PROCNT>";"Grasa total
<FAT>";"Carbohidratos totales
<CHOCDF>";"Carbohidratos disponibles
<CHOAVL>";"Fibra dietaria
<FIBTG>";"Cenizas
<ASH>";"Calcio
<CA>";"Fósforo
<P>";"Zinc
<ZN>";"Hierro
<FE>";"Sodio
<NA>";"Potasio
<K>";"B caroteno equivalentes totales
<CARTBQ>";"Vitamina A equivalentes totales
<VITA>";"Tiamina
<THIA>";"Riboflavina
<RIBF>";"Niacina
<NIA>";"Vitamina C
<VITC>";Ácido fólico
;;kcal;kJ;g;g;g;g;g;g;g;mg;mg;mg;mg;mg;mg;µg;µg;mg;mg;mg;mg;µg
T;Pallar cocido, con cáscara;94;393;68.1;7.7;0.8;21.9;14.9;7;1.5;28;34;0.93;1.28;0;0;0;0;0;0.02;0.59;0.1;0
T;Arveja colantao, fresca;35;147;88.5;3.1;0.1;7.8;5.9;2;0.5;0;0;0;1.06;11;0;54;9;0.12;0;0;27.05;0
T;Arveja, harina de;306;1280;8.2;19.9;2.4;67;53.3;13.7;2.5;81;0;2.98;4.36;0;0;0;0;0;0;0;1;0
T;Arveja verde partida, sancochada sin sal;120;503;65.6;10.1;1.8;21.8;17.3;4.5;0.7;47;125;1.3;1.61;8;174;0;0;0.23;0.05;0.92;0;0
T;Caza o parka;342;1432;11;25.1;2;58.6;0;0;3.3;176;290;0;3.4;0;0;0;0;0.4;0.09;0;3.1;0
T;Frejol bayo sancochado sin sal;111;463;63.8;9.8;0.9;24.3;16.9;7.3;1.2;59;150;1.66;3.19;18;272;0;0;0.16;0.07;0.46;0;0
T;Frejol castilla sancochado sin sal;119;500;64.4;10.1;1.8;22.7;17.1;5.6;1;39;135;1.41;3.18;3;293;0;0;0.19;0.06;0.54;0;0
T;Frejol chiclayo marrón;334;1396;13.5;22.6;2.1;58.4;0;0;3.5;143;0;4.56;4.49;0;0;0;0;0;0;0;5;0
T;Frejol chiclayo pindayllo;343;1436;11.6;25.1;2.9;57;0;0;3.4;143;0;4.15;6.65;0;0;0;0;0;0;0;5;0
T;Frejol chiclayo rojo;335;1403;13.5;21.8;2.5;58.8;0;0;3.5;143;0;4.4;4.56;0;0;0;0;0;0;0;5;0
T;Frejol de Iberia;343;1436;10;22.7;1.3;62.3;0;0;3.7;131;419;0;5.4;0;0;0;0;0;0;0;0;0
T;Frejol negro sancochado sin sal;104;435;64.4;9.8;1.7;22.8;13.8;9.1;1.3;64;175;1.19;2.3;19;364;0;0;0.17;0.08;0.74;0;0
T;Frejol ñuña;271;1134;11.3;19.1;1.2;64.6;47.9;16.7;3.9;143;0;2.22;4.13;0;0;0;0;0;0;0;5;0
T;Frejol panamito sancochado sin sal;106;445;62.5;9.5;1.4;25.4;15.1;10.3;1.1;78;125;1.1;1.95;5;292;0;0;0.16;0.06;0.49;0;0
T;"Frejol soya, bebida de, (""leche"" de soya UHT)";49;206;88.8;3;1.8;6;0;0;0.5;54;0;0.35;0.71;49;128;0;130;0;0;0;0;0
T;Frejol soya, cocido;176;735;62.8;15.3;9.2;11.1;0;0;1.5;0;0;1.72;1.87;0;0;0;0;0;0;0;0;0
T;Frejol soya, harina integral;359;1503;8;37.4;23;26.4;9.2;17.2;5.3;0;0;4.4;6.3;0;0;0;0;0;0;0;0;0
T;Frejol soya, harina integral tostada;433;1814;6.5;40.5;23.4;23.9;0;0;5.8;0;0;4.44;6.65;0;0;0;0;0;0;0;0;0
T;Frejol ucayalino;334;1398;13.5;21.7;2.3;58.8;0;0;3.7;83;0;3.48;5.44;0;0;0;0;0;0;0;0;0
T;Frejol zarandaja, chileno, cancate o bocón, sancochado sin sal;114;478;62.6;9.9;1;25.5;17.6;7.9;1;38;135;0.83;2.09;3;319;0;0;0.11;0.05;0.39;0;0
T;Gigante rojo, cáscara del grano;348;1456;10.3;4.4;0.7;80.3;0;0;4.3;637;32;0;2.1;0;0;0;0;0.05;0.19;0;0;0
T;Gigante rojo, cáscara fresca del grano;125;523;67.4;2.7;0.2;28;0;0;1.7;150;56;0;0.5;0;0;0;0;0.01;0.09;0;2.6;0
T;Gigante rojo, pulpa fresca;166;695;56;16.3;0.6;25.7;0;0;1.4;76;241;0;0.9;0;0;0;0;0.33;0.03;0;18;0
T;Gigante rojo, pulpa seca;333;1395;12;31.6;1.3;52.3;0;0;2.8;109;504;0;3.6;0;0;0;0;0.72;0.1;0;0;0
T;Hemico leguminoso;331;1387;12.6;25.6;1.7;56.1;0;0;4;170;446;0;7.2;0;0;0;0;0;0;0;0;0
T;Pallar del río Manú;329;1376;13.4;22;0.9;60.2;0;0;3.5;186;327;0;4;0;0;0;0;0.25;0.11;0;2.9;0
T;Poroto de cumbasa;357;1495;11;22.5;5.5;57.3;0;0;3.7;140;360;0;4;0;0;0;0;0.23;0.35;0;1.1;0
T;Proteínas, (proteína de soya)*;350;1464;5.8;49.3;0.5;36;0;0;7.8;350;950;0;15;0;0;0;0;0;0;0;0;0
T;Arverja verde, partida, seca;290;1210;10.7;21.2;1.6;64;49.9;14.1;2.6;28;340;2.2;3.85;2;772;361;60;0.65;0.09;4.28;1.4;0
T;Frejol chuyo;265;1107;13.5;18;1.4;63.6;46.8;16.8;3.5;140;399;2.74;8.82;24;1379;0;0;0.52;0.22;2.02;4.9;0
T;"Tofu  o ""queso"" de soya, crudo";128;537;75.7;11;9.7;2.5;2.2;0.3;1;225;160;0.91;1.4;108;58;0;0;0.04;0.04;0;0;0
U;Arracacha o racacha;94;392;72.4;1.1;0.3;25.2;22.9;2.3;0.9;28;45;0.11;0.41;8;453;1114;186;0.35;0.09;0.7;0;0
U;Ashipa;170;713;55.3;1.4;0.3;42.7;40.8;1.9;0.3;29;25;0.16;4.8;0;0;0;1;0.06;0.09;0.12;2.1;0
U;Camote amarillo sin cáscara;95;399;73.5;2;0;23.4;20.5;2.9;1.1;41;31;0.4;0.43;0;0;3100;517;0.14;0.03;0.67;22.46;0
U;Camote blanco;114;478;68.8;1.7;0.1;28.3;0;0;1.1;26;33;0;2.5;0;0;0;9;0.14;0.04;0.7;12.9;0
U;Camote morado sin cáscara;105;440;71.6;1.4;0.3;25.7;0;0;1;36;40;0;1.4;0;0;0;11;0.08;0.05;0.82;13.6;0
U;Camote, harina de;341;1427;9.9;2.1;0.9;84.3;81.3;3;2.8;153;99;0.3;5.7;0;0;0;709;0.17;0.17;1.67;7.9;0
U;Curao;62;258;82.5;1.6;0.1;14.7;0;0;1.1;22;59;0;1.8;0;0;0;14;0.08;0.06;0.48;3.3;0
U;Koshñipa;135;565;63.2;1.6;0.2;33.6;0;0;1.4;108;138;0;0.3;0;0;0;0;0.06;0.13;0.54;58.5;0
U;Kuros;93;391;74.5;1.8;0.2;22.6;0;0;0.9;11;59;0;0.5;0;0;0;0;0.14;0.04;1.66;9.4;0
U;Llacón;51;215;86.6;0.3;0.3;12.5;0;0;0.3;23;21;0;0.3;0;0;0;12;0.02;0.11;0.34;13.1;0
U;Maca (tubérculo seco);301;1258;15.3;11.8;1.6;66.3;0;0;5;247;183;0;14.7;0;0;0;0;0.2;0.35;0;2.5;0
U;Maca silvestre;69;288;79.8;3.5;1;13.2;0;0;2.5;37;0;0;49.9;0;0;0;0;0.2;0.35;0;2.1;0
U;Maca, afrechillo;316;1322;12;10.5;0.6;73.4;0;0;3.5;475;135;0;29.3;0;0;0;0;0.22;0.65;0;2;0
U;Maca, almidón;350;1464;11;6.1;1.2;80.1;0;0;1.6;175;70;0;31.7;0;0;0;0;0.15;0.07;0;2.8;0
U;Maca, pasta integral;310;1297;11.1;14;1;68.4;0;0;5.5;245;192;0;25;0;0;0;0;0.28;0.6;0;8;0
U;Mashua o isaño;32;135;88;0.7;0.1;10.6;7.7;2.9;0.5;0;0;0.28;0.37;0;0;0;12;0.02;0.03;0.82;42.06;0
U;Olluco sin cáscara;59;246;83.7;1.1;0.1;14.3;0;0;0.8;3;28;0;1.1;0;0;0;5;0.05;0.03;0.2;11.5;0
U;Papa amarilla sin cáscara;101;423;73.2;2;0.4;23.3;22.9;0.4;1.1;6;52;0.29;0.4;0;0;0;0;0.07;0.06;1.85;9;0
U;Papa blanca;87;363;74.5;2.1;0.1;22.3;19.9;2.4;1;9;47;0.29;0.5;0;0;0;0;0.09;0.09;1.67;14;0
U;Papa chuño negro;333;1392;14.1;4;0.2;79.4;0;0;2.3;44;203;0;0.9;0;0;0;0;0.13;0.17;3.4;1.7;0
U;Papa color morado deshidratada;324;1358;13.3;8.7;0.2;74.1;0;0;3.7;23;180;0;2.6;0;0;0;0;0.18;0.05;0;1.4;0
U;Papa helada amarga;180;752;54.5;1.8;0.6;42.1;0;0;1;58;54;0;2.8;0;0;0;0;0.07;0.2;1.65;1;0
U;Papa huayro con cáscara;71;295;81;1.9;0.1;15.9;0;0;1.1;10;61;0.33;0.73;0;0;0;0;0.08;0.03;1.15;8.6;0
U;Papa moraya chuño pelado;323;1350;18.1;1.9;0.5;77.7;0;0;1.8;92;54;0;3.3;0;0;0;0;0.03;0.04;0.38;1.1;0
U;Papa seca;322;1347;14.8;8.2;0.7;72.8;0;0;3.5;47;200;0;4.5;0;0;0;0;0.19;0.09;5;3.2;0
U;Papa, harina de;308;1289;10.9;6.4;0.4;77.1;71.2;5.9;5.2;82;199;0.54;1;0;0;0;0;0.18;0.05;3.51;8.9;0
U;Papas deshidratadas con lejía;319;1336;14;8;0.3;73.1;0;0;4.6;48;185;0;1.7;0;0;0;0;0.22;0.05;0;1.4;0
U;Pituca o taro;82;343;73.7;1.6;0.5;23.2;19.1;4.1;1;50;41;0.23;1.2;0;0;0;4;0.03;0.06;0.72;4.4;0
U;Pituca, harina de;342;1430;9.7;8.1;0.3;78.6;0;0;3.3;97;141;0;7;0;0;0;0;0.2;0.08;0;1.9;0
U;Radiche;77;323;78;1.8;0.1;18.6;0;0;1.5;104;52;0;1.4;0;0;0;3;0.03;0.09;0.38;6;0
U;Betarraga;18;76;91.3;2;0.3;5.4;2.7;2.7;1;24;30;0.32;0.31;0;0;4;1;0.03;0.04;0.33;51.78;0
U;Sachapapa;96;401;72.2;1.8;1.5;23.5;19.4;4.1;1;3;30;0.24;0.7;0;0;0;7;0.09;0.03;0.44;3.1;0
U;Sachapapa blanca, bulbo;126;527;67.2;2.5;0.1;29.4;0;0;0.8;4;38;0;0.6;0;0;0;0;0.1;0.02;0;0.8;0
U;Yuca amarilla fresca sin cáscara;147;613;59;0.6;0.2;39.1;37.3;1.8;1.1;35;62;0.24;0.4;0;0;0;1;0.03;0.04;0.66;36.3;0
U;Yuca asada;168;702;53.7;0.6;0.3;44.4;42.6;1.8;1;29;69;0.24;0.2;0;0;0;1;0.02;0.01;0.79;22.9;0
U;Yuca blanca fresca sin cáscara;115;480;65.8;0.7;0.5;31.8;28.3;3.5;1.3;25;52;0.63;0.19;0;0;0;0;0.05;0.41;0.98;19.08;0
U;Yuca blanca sancochada;136;569;62;0.5;0.2;36.4;34.6;1.8;0.9;26;60;0.24;0.2;0;0;0;1;0.02;0.02;0.53;22.7;0
U;Yuca, harina de;333;1392;17.1;0.3;0.1;82.2;82.1;0.1;0.4;155;110;0.06;1.31;0;0;0;0;0.08;0.07;1.6;13.6;0
U;Achira blanca (rizoma, raíz);96;402;73.2;1.4;0.1;23.8;0;0;1.5;13;58;0;0.7;0;0;0;0;0.04;0.05;0;0.7;0
U;Achira morada (rizoma, raíz);94;393;74;1.4;0.1;23.2;0;0;1.3;17;91;0;1.4;0;0;0;0;0.3;0.04;0;0.1;0
U;Camote de Huarayoc;106;445;71;1.6;0.2;26.1;0;0;1.1;6;40;0;0.5;0;0;0;0;0.12;0.04;0;12;0
U;Camote deshidratado;333;1391;11;3.7;0.7;82.4;0;0;2.2;120;36;0;2.9;0;0;0;0;0.23;0.23;0;0.8;0
U;Camote deshidratado tratado con lejía;327;1369;11.5;5.3;0.8;79.6;0;0;2.8;73;118;0;1.9;0;0;0;0;0.25;0.06;0;0.5;0
U;Cushusho (tubérculo);287;1202;15.7;16.3;0.5;61.9;0;0;5.6;209;360;0;42.5;0;0;0;0;0.28;0.3;0;0;0
U;Dale - Dale (tubérculo);115;483;67;4.3;0.2;26.5;0;0;2;147;104;0;0.8;0;0;0;0;0.11;0.06;0;2.7;0
U;Iguana papa (tubérculo);77;322;78;5;0.2;15.3;0;0;1.5;322;39;0;0.7;0;0;0;0;0.12;0.05;0;5.6;0
U;Maca, harina de;328;1374;6.6;8.7;4.1;78.9;70.3;8.6;1.7;61;250;2;7.97;3;609;0;0;0;0;0;0;0
U;Nopu - zumaca (tubérculo);143;596;59.8;7.1;0.4;31.1;0;0;1.6;48;115;0;1.1;0;0;0;0;0.13;0.05;0;0;0
U;Oca deshidratada (ccaya);311;1300;15.3;4.3;1.1;75.4;0;0;3.9;52;171;0;9.9;0;0;0;0;0.04;0.08;0.85;2.4;0
U;Oca sin cáscara;53;221;83;0.7;0;15.6;13.1;2.4;0.7;0;0;0.14;0.47;0;0;0;0;0.01;0.06;0.61;23.92;0
U;Oca variedad nativa ccaya oga con cáscara;29;122;82.6;0.8;0.4;15.4;6.2;9.2;0.9;0;0;0;3.84;0;0;0;0;0;0;0;30.85;0
U;Oca variedad nativa garwuaricra con cáscara;28;118;84.5;0.9;0.4;13.5;5.9;7.6;0.7;0;0;0;0.79;0;0;0;0;0;0;0;32.32;0
U;Papa canchan;66;275;77.4;2.4;0.1;19.1;14.4;4.7;0.9;26;40;0.24;0.45;8;477;0;0;0.62;0.07;0.41;0;0
U;Papa, chuño negro, harina de;322;1347;15.3;5.8;0.1;75.6;0;0;3.2;0;0;0.94;23.01;0;0;0;0;0;0;0;0;0
U;Papa moraya, harina de;332;1390;16.5;2.3;0.1;80.6;0;0;0.5;65;168;0.59;15.63;0;0;0;0;0.23;0.05;3.51;4;0
U;Papa negra andina;63;262;81;1.8;0.4;16.2;13.6;2.6;0.6;19;40;0.22;0.52;6;295;0;0;0.47;0.26;0.42;3.15;0
U;Papa sin cáscara, variedad amarilis;64;269;81.7;2.1;0.1;15.4;14.4;1.1;0.8;30;38;0.26;0.79;0;0;0;0;0;0;1.2;0;0
U;Papa sin cáscara, variedad huevo de indio;84;350;75.8;2.1;0.2;21.1;19.1;1.9;0.9;30;38;0.31;0.51;0;0;0;0;0;0;1;0;0
U;Papa sin cáscara, variedad tumbay;86;360;75.5;2;0.1;21.5;19.8;1.7;1;30;38;0.28;0.36;0;0;0;0;0;0;1.2;0;0
U;Papa sin cáscara, variedad única;77;320;77.8;2.3;0.2;19;17.1;1.9;0.7;30;38;0.32;0.46;0;0;0;0;0;0;0.7;0;0
U;Papa sin cáscara, variedad Yungay;86;360;77.1;2.1;0.1;19.9;0;0;0.9;30;38;0.25;0.45;0;0;0;0;0;0;0;6.2;0
U;Papa variedad nativa capulí con cáscara;115;483;65.7;1.2;0.3;31.5;27.1;4.3;1.3;5;0;0;1.72;0;0;0;0;0;0;0;23.7;0
U;Papa variedad nativa caramarquina con cáscara;98;408;69.3;1.7;0.3;27.5;22.4;5;1.2;6;0;0;1.1;0;0;0;0;0;0;0;22.62;0
U;Papa variedad nativa chimbina amarilla con cáscara;68;285;75.3;2.3;0.2;21;14.8;6.2;1.2;0;0;0;0.69;0;0;0;0;0;0;0;20.37;0
U;Papa variedad nativa huagalina con cáscara;54;225;77.9;2.4;0.2;18.3;11.2;7.1;1.2;0;0;0;0.56;0;0;0;0;0;0;0;24.44;0
U;Papa variedad nativa hualash con cáscara;54;224;78.6;2;0.4;17.6;11;6.6;1.4;6;0;0;0.56;0;0;0;0;0;0;0;25.08;0
U;Papa variedad nativa huayro con cáscara;76;319;75.1;1.7;0.2;21.8;17.3;4.5;1.1;0;0;0;0.53;0;0;0;0;0;0;0;26.33;0
U;Papa variedad nativa huevo de toro con cáscara;72;301;73.8;2.4;0.3;22.4;15.6;6.8;1.1;0;0;0;0.66;0;0;0;0;0;0;0;18.94;0
U;Papa variedad nativa limeña con cáscara;68;286;75.2;2.5;0.3;20.9;14.6;6.3;1.2;0;0;0;0.53;0;0;0;0;0;0;0;19.47;0
U;Papa variedad nativa maga blanca con cáscara;65;271;76.8;3;0.3;18.9;13.5;5.4;1.1;0;0;0;0.42;0;0;0;0;0;0;0;22.98;0
U;Papa variedad nativa peruanita con cáscara;78;327;74.1;2;0.3;22.4;17.3;5.1;1.2;0;0;0;0.38;0;0;0;0;0;0;0;17.74;0
U;Papa variedad nativa puca pampamachay con cáscara;81;339;71.9;2;0.2;24.8;18.3;6.4;1.1;6;0;0;1.28;0;0;0;0;0;0;0;22.1;0
U;Papa variedad nativa puca pishgosh con cáscara;99;416;68.8;1.9;0.5;27.5;22.4;5;1.5;11;0;0;1.01;0;0;0;0;0;0;0;22.11;0
U;Papa variedad nativa quinuapa tulum con cáscara;70;293;74.3;1.9;0.5;21.8;15.1;6.7;1.6;7;0;0;0.95;0;0;0;0;0;0;0;26.64;0
U;Papa variedad nativa sapa negra con cáscara;72;301;73.7;2.2;0.3;22.6;15.7;6.9;1.2;0;0;0;0.74;0;0;0;0;0;0;0;30.22;0
U;Papa variedad nativa yana shaque con cáscara;108;450;67.6;1.8;0.4;29.1;24.7;4.5;1.1;6;0;0;0.86;0;0;0;0;0;0;0;24.02;0
U;Quillu uncucha (tubérculo);146;610;59;4.5;0.2;34.3;0;0;2;54;224;0;2;0;0;0;0;0.21;0.05;0;4;0
U;Sachapapa, bulbo aéreo;138;577;64.6;2.3;0.3;32;0;0;0.8;11;84;0;0.7;0;0;0;0;0.08;0.04;0;3.5;0
U;Tallapaqui culli (tubérculo);72;302;79.5;2;0.2;16.9;0;0;1.4;31;45;0;1.8;0;0;0;0;0.03;0.04;0;0.5;0
U;Tallapaqui yurak (tubérculo);88;367;75.6;2;0.1;21.2;0;0;1.1;23;44;0;1.2;0;0;0;0;0.11;0.06;0;0.8;0
U;Yuca de moja;160;670;57;1.5;0.2;40.2;0;0;1.1;26;46;0;0.8;0;0;0;0;0.03;0.04;0;5.6;0
U;"Papa ""cóctel"", con cáscara, cruda";49;204;82.8;2.2;0;14;10.6;3.5;1;8;50;0.37;1.09;1;457;0;0;0.06;0.06;4.6;0;0
U;Papa, prefrita en aceite vegetal, congelada, envasada;92;385;73.8;2.2;0.9;22.3;19.5;2.8;0.9;8;40;0.4;0.66;11;377;0;0;0.08;0.04;4.2;4.04;0
U;Papa, chuño de, envasado (almidón de papa o fécula de papa);326;1367;18.8;0.2;0;80.8;80.8;0;0.2;5;60;0;0.08;0;0;0;0;0;0;0;0;0
U;Papa morada sin cáscara;120;504;66.8;2.1;0;30.2;28.4;1.8;0.9;4;60;0.36;0.59;2;306;0;0;0.11;0.08;12.04;0;0
U;Papa, tocosh fresco;172;723;55.1;0.9;0;43.5;42.2;1.4;0.5;12;50;0.27;17.5;3;46;0;0;0.03;0.08;0.66;0;0
U;Papa, tocosh harina;332;1391;14.8;3.1;0.3;80.8;79.5;1.3;0.9;43;100;0.42;15.9;3;38;0;0;0.03;0.04;2.36;0;0
